{'session': 'coco_cls', 'data_root': '/dataset/coco/JPEGImages/train2014', 'dataset': 'coco', 'saliency_root': None, 'train_list': 'metadata/coco/train.txt', 'val_list': 'metadata/voc12/val.txt', 'save_root': '/log', 'batch_size': 16, 'iter_size': 1, 'crop_size': 321, 'resize_size': [256, 448], 'network': 'network.resnet38_cls', 'weights': 'pretrained/ilsvrc-cls_rna-a1_cls1000_ep-0001.params', 'max_epoches': 15, 'lr': 0.01, 'num_workers': 8, 'wt_dec': 0.0005, 'loss_type': 'mse', 'eval': None, 'num_sample': 21, 'max_iters': 256500, 'tau': 0.5, 'lam': 0.5, 'num_classes': 80, 'network_type': 'cls', 'log_folder': '/log/coco_cls'}
Session started:  Wed Aug 25 09:00:26 2021
Iter: 3100/256500 Loss:0.0906 Rem:15:33:14 lr: 0.0096
Iter: 3150/256500 Loss:0.0906 Rem:15:32:36 lr: 0.0096
Iter: 3200/256500 Loss:0.0908 Rem:15:31:59 lr: 0.0096
Iter: 3250/256500 Loss:0.0935 Rem:15:31:22 lr: 0.0096
Iter: 3300/256500 Loss:0.0904 Rem:15:30:46 lr: 0.0096
Iter: 3350/256500 Loss:0.0901 Rem:15:30:10 lr: 0.0096
Iter: 3400/256500 Loss:0.0867 Rem:15:29:34 lr: 0.0096
Iter: 3450/256500 Loss:0.0886 Rem:15:28:57 lr: 0.0096
Iter: 3500/256500 Loss:0.0861 Rem:15:28:21 lr: 0.0096
Iter: 3550/256500 Loss:0.0892 Rem:15:27:44 lr: 0.0096
Iter: 3600/256500 Loss:0.0864 Rem:15:27:08 lr: 0.0096
Iter: 3650/256500 Loss:0.0880 Rem:15:26:32 lr: 0.0096
Iter: 3700/256500 Loss:0.0895 Rem:15:25:54 lr: 0.0096
Iter: 3750/256500 Loss:0.0867 Rem:15:25:17 lr: 0.0096
Iter: 3800/256500 Loss:0.0918 Rem:15:24:41 lr: 0.0096
Iter: 3850/256500 Loss:0.0884 Rem:15:24:04 lr: 0.0095
Iter: 3900/256500 Loss:0.0873 Rem:15:23:27 lr: 0.0095
Iter: 3950/256500 Loss:0.0860 Rem:15:22:50 lr: 0.0095
Iter: 4000/256500 Loss:0.0862 Rem:15:22:13 lr: 0.0095
Iter: 4050/256500 Loss:0.0893 Rem:15:21:36 lr: 0.0095
Iter: 4100/256500 Loss:0.0933 Rem:15:20:59 lr: 0.0095
Iter: 4150/256500 Loss:0.0880 Rem:15:20:23 lr: 0.0095
Iter: 4200/256500 Loss:0.0863 Rem:15:19:46 lr: 0.0095
Iter: 4250/256500 Loss:0.0859 Rem:15:19:09 lr: 0.0095
Iter: 4300/256500 Loss:0.0844 Rem:15:18:31 lr: 0.0095
Iter: 4350/256500 Loss:0.0888 Rem:15:17:54 lr: 0.0095
Iter: 4400/256500 Loss:0.0842 Rem:15:17:16 lr: 0.0095
Iter: 4450/256500 Loss:0.0859 Rem:15:16:38 lr: 0.0095
Iter: 4500/256500 Loss:0.0816 Rem:15:16:00 lr: 0.0095
Iter: 4550/256500 Loss:0.0844 Rem:15:15:22 lr: 0.0095
Iter: 4600/256500 Loss:0.0841 Rem:15:14:44 lr: 0.0095
Iter: 4650/256500 Loss:0.0834 Rem:15:14:06 lr: 0.0095
Iter: 4700/256500 Loss:0.0825 Rem:15:13:28 lr: 0.0094
Iter: 4750/256500 Loss:0.0834 Rem:15:12:51 lr: 0.0094
Iter: 4800/256500 Loss:0.0848 Rem:15:12:14 lr: 0.0094
Iter: 4850/256500 Loss:0.0843 Rem:15:11:35 lr: 0.0094
Iter: 4900/256500 Loss:0.0833 Rem:15:10:58 lr: 0.0094
